acc_date	doc_text	sum_doc	my_debit	my_credit
06.02.2021	Акт №339 от 06.02.2021 (Счет-фактура №339 от 06.02.2021)	30000.00	-	30000.00
19.02.2021	Акт №454 от 19.02.2021 (Счет-фактура №454 от 19.02.2021)	23000.00	-	23000.00
19.02.2021	Платежное поручение №1022 от 19.02.2021	674000.00	674000.00	-
19.02.2021	Платежное поручение №1037 от 19.02.2021	162000.00	162000.00	-
19.02.2021	Платежное поручение №1038 от 19.02.2021	467000.00	467000.00	-
25.02.2021	Платежное поручение №1137 от 25.02.2021	541000.00	541000.00	-
25.02.2021	Платежное поручение №1138 от 25.02.2021	692000.00	692000.00	-
05.03.2021	Платежное поручение №1341 от 05.03.2021	590000.00	590000.00	-
05.03.2021	Платежное поручение №1344 от 05.03.2021	664000.00	664000.00	-
05.03.2021	Платежное поручение №1345 от 05.03.2021	569000.00	569000.00	-
05.03.2021	Платежное поручение №1348 от 05.03.2021	632000.00	632000.00	-
16.03.2021	Платежное поручение №1635 от 16.03.2021	1045335.60	1045335.60	-
16.03.2021	Платежное поручение №1636 от 16.03.2021	902000.00	902000.00	-
19.03.2021	Платежное поручение №1718 от 19.03.2021	724000.00	724000.00	-
19.03.2021	Платежное поручение №1719 от 19.03.2021	720000.00	720000.00	-
19.03.2021	Платежное поручение №1720 от 19.03.2021	478000.00	478000.00	-
29.03.2021	Платежное поручение №1976 от 29.03.2021	930000.00	930000.00	-
29.03.2021	Платежное поручение №1983 от 29.03.2021	719000.00	719000.00	-
29.03.2021	Платежное поручение №1984 от 29.03.2021	714000.00	714000.00	-
01.04.2021	Акт №172 от 22.01.2021 (Счет-фактура №172 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №209 от 08.02.2021 (Счет-фактура №209 от 08.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №211 от 31.01.2021 (Счет-фактура №211 от 31.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №212 от 25.01.2021 (Счет-фактура №212 от 25.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №213 от 20.01.2021 (Счет-фактура №213 от 20.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №215 от 20.01.2021 (Счет-фактура №215 от 20.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №216 от 21.01.2021 (Счет-фактура №216 от 21.01.2021)	15000.00	-	15000.00
01.04.2021	Акт №217 от 21.01.2021 (Счет-фактура №217 от 21.01.2021)	8000.00	-	8000.00
01.04.2021	Акт №218 от 19.01.2021 (Счет-фактура №218 от 19.01.2021)	8000.00	-	8000.00
01.04.2021	Акт №219 от 20.01.2021 (Счет-фактура №219 от 20.01.2021)	8000.00	-	8000.00
01.04.2021	Акт №220 от 21.01.2021 (Счет-фактура №220 от 21.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №233 от 21.01.2021 (Счет-фактура №233 от 21.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №234 от 20.01.2021 (Счет-фактура №234 от 20.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №235 от 23.01.2021 (Счет-фактура №235 от 23.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №236 от 23.01.2021 (Счет-фактура №236 от 23.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №237 от 22.01.2021 (Счет-фактура №237 от 22.01.2021)	20000.00	-	20000.00
01.04.2021	Акт №238 от 21.01.2021 (Счет-фактура №238 от 21.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №239 от 23.01.2021 (Счет-фактура №239 от 23.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №240 от 23.01.2021 (Счет-фактура №240 от 23.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №241 от 22.01.2021 (Счет-фактура №241 от 22.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №242 от 20.01.2021 (Счет-фактура №242 от 20.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №243 от 21.01.2021 (Счет-фактура №243 от 21.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №244 от 23.01.2021 (Счет-фактура №244 от 23.01.2021)	8000.00	-	8000.00
01.04.2021	Акт №246 от 26.01.2021 (Счет-фактура №246 от 26.01.2021)	8000.00	-	8000.00
01.04.2021	Акт №247 от 28.01.2021 (Счет-фактура №247 от 28.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №248 от 28.01.2021 (Счет-фактура №248 от 28.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №249 от 26.01.2021 (Счет-фактура №249 от 26.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №250 от 01.02.2021 (Счет-фактура №250 от 01.02.2021)	8000.00	-	8000.00
01.04.2021	Акт №251 от 31.01.2021 (Счет-фактура №251 от 31.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №252 от 25.01.2021 (Счет-фактура №252 от 25.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №253 от 26.01.2021 (Счет-фактура №253 от 26.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №254 от 27.01.2021 (Счет-фактура №254 от 27.01.2021)	8000.00	-	8000.00
01.04.2021	Акт №255 от 23.01.2021 (Счет-фактура №255 от 23.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №256 от 21.01.2021 (Счет-фактура №256 от 21.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №257 от 23.01.2021 (Счет-фактура №257 от 23.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №258 от 20.01.2021 (Счет-фактура №258 от 20.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №259 от 22.01.2021 (Счет-фактура №259 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №260 от 22.01.2021 (Счет-фактура №260 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №292 от 30.01.2021 (Счет-фактура №292 от 30.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №293 от 24.01.2021 (Счет-фактура №293 от 24.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №294 от 26.01.2021 (Счет-фактура №294 от 26.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №297 от 31.01.2021 (Счет-фактура №297 от 31.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №298 от 21.01.2021 (Счет-фактура №298 от 21.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №299 от 01.02.2021 (Счет-фактура №299 от 01.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №300 от 24.01.2021 (Счет-фактура №300 от 24.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №301 от 26.01.2021 (Счет-фактура №301 от 26.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №302 от 25.01.2021 (Счет-фактура №302 от 25.01.2021)	80000.00	-	80000.00
01.04.2021	Акт №303 от 26.01.2021 (Счет-фактура №303 от 26.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №304 от 26.01.2021 (Счет-фактура №304 от 26.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №306 от 20.01.2021 (Счет-фактура №306 от 20.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №307 от 25.01.2021 (Счет-фактура №307 от 25.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №309 от 24.01.2021 (Счет-фактура №309 от 24.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №310 от 22.01.2021 (Счет-фактура №310 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №311 от 23.01.2021 (Счет-фактура №311 от 23.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №313 от 01.02.2021 (Счет-фактура №313 от 01.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №314 от 25.01.2021 (Счет-фактура №314 от 25.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №315 от 26.01.2021 (Счет-фактура №315 от 26.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №317 от 26.01.2021 (Счет-фактура №317 от 26.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №319 от 22.01.2021 (Счет-фактура №319 от 22.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №320 от 22.01.2021 (Счет-фактура №320 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №321 от 24.01.2021 (Счет-фактура №321 от 24.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №323 от 24.01.2021 (Счет-фактура №323 от 24.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №325 от 22.01.2021 (Счет-фактура №325 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №326 от 23.01.2021 (Счет-фактура №326 от 23.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №329 от 02.02.2021 (Счет-фактура №329 от 02.02.2021)	8000.00	-	8000.00
01.04.2021	Акт №330 от 21.01.2021 (Счет-фактура №330 от 21.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №331 от 22.01.2021 (Счет-фактура №331 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №332 от 24.01.2021 (Счет-фактура №332 от 24.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №333 от 20.01.2021 (Счет-фактура №333 от 20.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №334 от 21.01.2021 (Счет-фактура №334 от 21.01.2021)	73000.00	-	73000.00
01.04.2021	Акт №335 от 25.01.2021 (Счет-фактура №335 от 25.01.2021)	145000.00	-	145000.00
01.04.2021	Акт №336 от 21.01.2021 (Счет-фактура №336 от 21.01.2021)	50000.00	-	50000.00
01.04.2021	Акт №337 от 27.01.2021 (Счет-фактура №337 от 27.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №341 от 04.02.2021 (Счет-фактура №341 от 04.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №342 от 07.02.2021 (Счет-фактура №342 от 07.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №343 от 01.02.2021 (Счет-фактура №343 от 01.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №344 от 09.02.2021 (Счет-фактура №344 от 09.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №347 от 09.02.2021 (Счет-фактура №347 от 09.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №348 от 10.02.2021 (Счет-фактура №348 от 10.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №350 от 08.02.2021 (Счет-фактура №350 от 08.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №396 от 15.02.2021 (Счет-фактура №396 от 15.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №399 от 15.02.2021 (Счет-фактура №399 от 15.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №400 от 15.02.2021 (Счет-фактура №400 от 15.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №401 от 15.02.2021 (Счет-фактура №401 от 15.02.2021)	20000.00	-	20000.00
01.04.2021	Акт №402 от 11.02.2021 (Счет-фактура №402 от 11.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №403 от 29.01.2021 (Счет-фактура №403 от 29.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №404 от 08.02.2021 (Счет-фактура №404 от 08.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №405 от 02.02.2021 (Счет-фактура №405 от 02.02.2021)	8000.00	-	8000.00
01.04.2021	Акт №406 от 29.01.2021 (Счет-фактура №406 от 29.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №407 от 05.02.2021 (Счет-фактура №407 от 05.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №408 от 05.02.2021 (Счет-фактура №408 от 05.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №409 от 09.02.2021 (Счет-фактура №409 от 09.02.2021)	84000.00	-	84000.00
01.04.2021	Акт №410 от 05.02.2021 (Счет-фактура №410 от 05.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №411 от 05.02.2021 (Счет-фактура №411 от 05.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №412 от 28.01.2021 (Счет-фактура №412 от 28.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №414 от 08.02.2021 (Счет-фактура №414 от 08.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №415 от 06.02.2021 (Счет-фактура №415 от 06.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №416 от 26.01.2021 (Счет-фактура №416 от 26.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №417 от 06.02.2021 (Счет-фактура №417 от 06.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №418 от 10.02.2021 (Счет-фактура №418 от 10.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №419 от 24.01.2021 (Счет-фактура №419 от 24.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №420 от 04.02.2021 (Счет-фактура №420 от 04.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №421 от 04.02.2021 (Счет-фактура №421 от 04.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №423 от 27.01.2021 (Счет-фактура №423 от 27.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №424 от 25.01.2021 (Счет-фактура №424 от 25.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №425 от 07.02.2021 (Счет-фактура №425 от 07.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №427 от 07.02.2021 (Счет-фактура №427 от 07.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №428 от 05.02.2021 (Счет-фактура №428 от 05.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №429 от 11.02.2021 (Счет-фактура №429 от 11.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №430 от 01.02.2021 (Счет-фактура №430 от 01.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №431 от 10.02.2021 (Счет-фактура №431 от 10.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №432 от 28.01.2021 (Счет-фактура №432 от 28.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №433 от 04.02.2021 (Счет-фактура №433 от 04.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №434 от 28.01.2021 (Счет-фактура №434 от 28.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №435 от 22.01.2021 (Счет-фактура №435 от 22.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №436 от 02.02.2021 (Счет-фактура №436 от 02.02.2021)	145000.00	-	145000.00
01.04.2021	Акт №437 от 16.02.2021 (Счет-фактура №437 от 16.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №438 от 16.02.2021 (Счет-фактура №438 от 16.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №439 от 16.02.2021 (Счет-фактура №439 от 16.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №440 от 16.02.2021 (Счет-фактура №440 от 16.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №447 от 11.02.2021 (Счет-фактура №447 от 11.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №448 от 18.02.2021 (Счет-фактура №448 от 18.02.2021)	8000.00	-	8000.00
01.04.2021	Акт №449 от 17.02.2021 (Счет-фактура №449 от 17.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №450 от 18.02.2021 (Счет-фактура №450 от 18.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №451 от 17.02.2021 (Счет-фактура №451 от 17.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №452 от 16.02.2021 (Счет-фактура №452 от 16.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №453 от 16.02.2021 (Счет-фактура №453 от 16.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №455 от 15.02.2021 (Счет-фактура №455 от 15.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №462 от 17.02.2021 (Счет-фактура №462 от 17.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №463 от 16.02.2021 (Счет-фактура №463 от 16.02.2021)	20000.00	-	20000.00
01.04.2021	Акт №465 от 18.02.2021 (Счет-фактура №465 от 18.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №490 от 04.02.2021 (Счет-фактура №490 от 04.02.2021)	77000.00	-	77000.00
01.04.2021	Акт №491 от 07.02.2021 (Счет-фактура №491 от 07.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №492 от 02.02.2021 (Счет-фактура №492 от 02.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №493 от 04.02.2021 (Счет-фактура №493 от 04.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №494 от 04.02.2021 (Счет-фактура №494 от 04.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №495 от 06.02.2021 (Счет-фактура №495 от 06.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №496 от 09.02.2021 (Счет-фактура №496 от 09.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №497 от 09.02.2021 (Счет-фактура №497 от 09.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №498 от 10.02.2021 (Счет-фактура №498 от 10.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №499 от 23.02.2021 (Счет-фактура №499 от 23.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №501 от 18.02.2021 (Счет-фактура №501 от 18.02.2021)	75000.00	-	75000.00
01.04.2021	Акт №502 от 18.02.2021 (Счет-фактура №502 от 18.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №503 от 19.02.2021 (Счет-фактура №503 от 19.02.2021)	75000.00	-	75000.00
01.04.2021	Акт №504 от 20.02.2021 (Счет-фактура №504 от 20.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №505 от 20.02.2021 (Счет-фактура №505 от 20.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №506 от 21.02.2021 (Счет-фактура №506 от 21.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №551 от 20.01.2021 (Счет-фактура №551 от 20.01.2021)	37000.00	-	37000.00
01.04.2021	Акт №559 от 22.02.2021 (Счет-фактура №559 от 22.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №563 от 22.02.2021 (Счет-фактура №563 от 22.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №565 от 23.02.2021 (Счет-фактура №565 от 23.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №567 от 23.02.2021 (Счет-фактура №567 от 23.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №569 от 22.02.2021 (Счет-фактура №569 от 22.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №570 от 23.02.2021 (Счет-фактура №570 от 23.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №571 от 23.02.2021 (Счет-фактура №571 от 23.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №572 от 23.02.2021 (Счет-фактура №572 от 23.02.2021)	63335.60	-	63335.60
01.04.2021	Акт №574 от 22.02.2021 (Счет-фактура №574 от 22.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №575 от 23.02.2021 (Счет-фактура №575 от 23.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №594 от 22.02.2021 (Счет-фактура №594 от 22.02.2021)	50000.00	-	50000.00
01.04.2021	Акт №595 от 02.02.2021 (Счет-фактура №595 от 02.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №596 от 02.02.2021 (Счет-фактура №596 от 02.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №597 от 05.02.2021 (Счет-фактура №597 от 06.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №598 от 06.02.2021 (Счет-фактура №598 от 06.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №599 от 06.02.2021 (Счет-фактура №599 от 07.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №601 от 07.02.2021 (Счет-фактура №601 от 07.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №602 от 09.02.2021 (Счет-фактура №602 от 09.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №603 от 10.02.2021 (Счет-фактура №603 от 10.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №604 от 10.02.2021 (Счет-фактура №604 от 10.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №605 от 10.02.2021 (Счет-фактура №605 от 11.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №606 от 10.02.2021 (Счет-фактура №606 от 10.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №607 от 11.02.2021 (Счет-фактура №607 от 11.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №608 от 11.02.2021 (Счет-фактура №608 от 11.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №609 от 12.02.2021 (Счет-фактура №609 от 12.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №610 от 12.02.2021 (Счет-фактура №610 от 12.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №621 от 12.02.2021 (Счет-фактура №621 от 12.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №625 от 13.02.2021 (Счет-фактура №625 от 13.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №626 от 15.02.2021 (Счет-фактура №626 от 15.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №627 от 14.02.2021 (Счет-фактура №627 от 14.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №628 от 14.02.2021 (Счет-фактура №628 от 14.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №629 от 17.02.2021 (Счет-фактура №629 от 17.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №630 от 11.02.2021 (Счет-фактура №630 от 16.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №631 от 16.02.2021 (Счет-фактура №631 от 16.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №632 от 12.02.2021 (Счет-фактура №632 от 12.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №655 от 24.02.2021 (Счет-фактура №655 от 24.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №656 от 24.02.2021 (Счет-фактура №656 от 24.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №657 от 24.02.2021 (Счет-фактура №657 от 24.02.2021)	37000.00	-	37000.00
01.04.2021	Акт №662 от 28.01.2021 (Счет-фактура №662 от 28.01.2021)	35000.00	-	35000.00
01.04.2021	Акт №664 от 11.02.2021 (Счет-фактура №664 от 11.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №667 от 23.02.2021 (Счет-фактура №667 от 23.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №669 от 25.02.2021 (Счет-фактура №659 от 25.02.2021)	8000.00	-	8000.00
01.04.2021	Акт №671 от 27.02.2021 (Счет-фактура №671 от 27.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №674 от 27.02.2021 (Счет-фактура №674 от 27.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №676 от 28.02.2021 (Счет-фактура №676 от 28.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №678 от 24.02.2021 (Счет-фактура №678 от 24.02.2021)	20000.00	-	20000.00
01.04.2021	Акт №681 от 28.02.2021 (Счет-фактура №681 от 28.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №682 от 28.02.2021 (Счет-фактура №682 от 28.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №685 от 28.02.2021 (Счет-фактура №685 от 28.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №688 от 21.02.2021 (Счет-фактура №688 от 21.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №689 от 25.02.2021 (Счет-фактура №689 от 25.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №692 от 25.02.2021 (Счет-фактура №692 от 25.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №696 от 23.02.2021 (Счет-фактура №696 от 23.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №699 от 28.02.2021 (Счет-фактура №699 от 26.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №701 от 28.02.2021 (Счет-фактура №701 от 28.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №702 от 01.03.2021 (Счет-фактура №702 от 01.03.2021)	35000.00	-	35000.00
01.04.2021	Акт №704 от 19.02.2021 (Счет-фактура №704 от 19.02.2021)	80000.00	-	80000.00
01.04.2021	Акт №705 от 19.02.2021 (Счет-фактура №705 от 14.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №707 от 14.02.2021 (Счет-фактура №707 от 14.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №708 от 18.02.2021 (Счет-фактура №708 от 18.02.2021)	145000.00	-	145000.00
01.04.2021	Акт №709 от 12.02.2021 (Счет-фактура №709 от 12.02.2021)	35000.00	-	35000.00
01.04.2021	Акт №710 от 16.02.2021 (Счет-фактура №710 от 16.02.2021)	80000.00	-	80000.00
02.04.2021	Платежное поручение №2111 от 02.04.2021	722000.00	722000.00	-
02.04.2021	Платежное поручение №2116 от 02.04.2021	706000.00	706000.00	-
02.04.2021	Платежное поручение №2117 от 02.04.2021	668000.00	668000.00	-
02.04.2021	Платежное поручение №2118 от 02.04.2021	679000.00	679000.00	-
13.04.2021	Платежное поручение №2411 от 13.04.2021	753000.00	753000.00	-
16.04.2021	Платежное поручение №2574 от 16.04.2021	802000.00	802000.00	-
16.04.2021	Платежное поручение №2575 от 16.04.2021	793000.00	793000.00	-
16.04.2021	Платежное поручение №2576 от 16.04.2021	649000.00	649000.00	-
20.04.2021	Платежное поручение №2662 от 20.04.2021	530000.00	530000.00	-
20.04.2021	Платежное поручение №2663 от 20.04.2021	407301.37	407301.37	-
20.04.2021	Платежное поручение №2668 от 20.04.2021	637000.00	637000.00	-
26.04.2021	Платежное поручение №2864 от 26.04.2021	563000.00	563000.00	-
26.04.2021	Платежное поручение №2881 от 26.04.2021	713000.00	713000.00	-
11.05.2021	Платежное поручение №3087 от 11.05.2021	308000.00	308000.00	-
11.05.2021	Платежное поручение №3088 от 11.05.2021	838000.00	838000.00	-
14.05.2021	Платежное поручение №3203 от 14.05.2021	471000.00	471000.00	-
14.05.2021	Платежное поручение №3213 от 14.05.2021	692000.00	692000.00	-
14.05.2021	Платежное поручение №3214 от 14.05.2021	635000.00	635000.00	-
18.05.2021	Платежное поручение №3316 от 18.05.2021	759000.00	759000.00	-
18.05.2021	Платежное поручение №3318 от 18.05.2021	776000.00	776000.00	-
18.05.2021	Платежное поручение №3319 от 18.05.2021	858000.00	858000.00	-
21.05.2021	Платежное поручение №3411 от 21.05.2021	761000.00	761000.00	-
27.05.2021	Платежное поручение №3562 от 27.05.2021	605000.00	605000.00	-
27.05.2021	Платежное поручение №3563 от 27.05.2021	794000.00	794000.00	-
03.06.2021	Платежное поручение №3709 от 03.06.2021	596000.00	596000.00	-
